"English","PartOfSpeech","Meaning","Example","Date"
"opaque","adj.","难懂的","","2026-01-04T11:01:19.667Z"
"open-ended","adj.","开放的","","2026-01-04T11:01:19.667Z"
"opportunistic","adj.","机会主义的, 投机的","","2026-01-04T11:01:19.667Z"
"oppressive","adj.","压迫的","","2026-01-04T11:01:19.667Z"
"opprobrium","n.","辱骂","","2026-01-04T11:01:19.667Z"
"opt","v.","选择","","2026-01-04T11:01:19.667Z"
"optimism","n.","乐观","","2026-01-04T11:01:19.667Z"
"opulent","adj.","昂贵的","","2026-01-04T11:01:19.667Z"
"oracle","n.","预言","","2026-01-04T11:01:19.667Z"
"orator","n.","演讲者","","2026-01-04T11:01:19.667Z"
"oratorical","adj.","口才的","","2026-01-04T11:01:19.667Z"
"ordain","v.","命令","","2026-01-04T11:01:19.667Z"
"orientation","n.","取向, 态度","","2026-01-04T11:01:19.667Z"
"ornamental","adj.","装饰性的, 美观的","","2026-01-04T11:01:19.667Z"
"orthodox","adj.","主流的","","2026-01-04T11:01:19.667Z"
"oscillate","v.","犹豫不决","","2026-01-04T11:01:19.667Z"
"ostensible","adj.","表面的, 虚假的","","2026-01-04T11:01:19.667Z"
"ostentatious","adj.","炫耀的","","2026-01-04T11:01:19.667Z"
"oust","v.","驱逐","","2026-01-04T11:01:19.667Z"
"outdo","v.","超过, 胜过","","2026-01-04T11:01:19.667Z"
"outlandish","adj.","奇异的","","2026-01-04T11:01:19.667Z"
"outmoded","adj.","过时的","","2026-01-04T11:01:19.667Z"
"outnumber","v.","（数量上）超过","","2026-01-04T11:01:19.667Z"
"outrage","v.","使...生气","","2026-01-04T11:01:19.667Z"
"outstrip","v.","胜出, 超出","","2026-01-04T11:01:19.667Z"
"overbearing","adj.","专横的，压倒性的","","2026-01-04T11:01:19.667Z"
"overblow","v.","夸大","","2026-01-04T11:01:19.667Z"
"overdue","adj.","延误的, 拖延的","","2026-01-04T11:01:19.667Z"
"overextend","v.","过分扩展, 承担过多义务","","2026-01-04T11:01:19.667Z"
"overreach","v.","因野心勃勃而失败","","2026-01-04T11:01:19.667Z"
"override","v.","否决, 推翻","","2026-01-04T11:01:19.667Z"
"overshadow","v.","超出, 超过","","2026-01-04T11:01:19.667Z"
"overstate","v.","夸大","","2026-01-04T11:01:19.667Z"
"overt","adj.","明显的","","2026-01-04T11:01:19.667Z"
"overthrow","v.","推翻","","2026-01-04T11:01:19.667Z"
"overweening","adj.","傲慢的，自负的","","2026-01-04T11:01:19.667Z"
"overwrought","adj.","情绪激动或不高兴的","","2026-01-04T11:01:19.667Z"
"oxymoron","n.","矛盾修饰法","","2026-01-04T11:01:19.667Z"
"pacific","adj.","爱好和平的","","2026-01-04T11:01:19.667Z"
"paean","n.","赞美","","2026-01-04T11:01:19.667Z"
"painstaking","adj.","勤奋努力的","","2026-01-04T11:01:19.667Z"
"palatable","adj.","美味的","","2026-01-04T11:01:19.667Z"
"palliate","v.","减缓","","2026-01-04T11:01:19.667Z"
"palpable","adj.","可感知的","","2026-01-04T11:01:19.668Z"
"paltry","n.","少量","","2026-01-04T11:01:19.668Z"
"pan","v.","严厉批评","","2026-01-04T11:01:19.668Z"
"panacea","n.","万能灵药","","2026-01-04T11:01:19.668Z"
"panache","n.","炫","","2026-01-04T11:01:19.668Z"
"panegyric","n.","赞文, 赞美","","2026-01-04T11:01:19.668Z"
"panoply","n.","大批, 全副（装备）","","2026-01-04T11:01:19.668Z"
"panorama","n.","全面展示","","2026-01-04T11:01:19.668Z"
"paradigm","n.","典范","","2026-01-04T11:01:19.668Z"
"paradoxical","adj.","不寻常的","","2026-01-04T11:01:19.668Z"
"paragon","n.","典范, 模范","","2026-01-04T11:01:19.668Z"
"paralyze","v.","使...瘫痪","","2026-01-04T11:01:19.668Z"
"paraphernalia","n.","行头, 装饰品","","2026-01-04T11:01:19.668Z"
"parity","n.","平等","","2026-01-04T11:01:19.668Z"
"parley","v.","谈判","","2026-01-04T11:01:19.668Z"
"parochial","adj.","地方的","","2026-01-04T11:01:19.668Z"
"parody","n.","拙劣的模仿","","2026-01-04T11:01:19.668Z"
"parsimony","n.","吝啬","","2026-01-04T11:01:19.668Z"
"particularize","v.","详细阐述","","2026-01-04T11:01:19.668Z"
"partisan","n.","强硬支持者（盲目的, 偏见的, 不理性的支持）","","2026-01-04T11:01:19.668Z"
"passage","n.","(事物从一个状态到另一个状态的)转变","","2026-01-04T11:01:19.668Z"
"pastiche","n.","【贬】模仿作品","","2026-01-04T11:01:19.668Z"
"pastoral","adj.","乡间生活的","","2026-01-04T11:01:19.668Z"
"patchwork","n.","混合物","","2026-01-04T11:01:19.668Z"
"patent","adj.","明显的","","2026-01-04T11:01:19.668Z"
"pathetic","adj.","可怜的","","2026-01-04T11:01:19.668Z"
"pathogen","n.","病原体","","2026-01-04T11:01:19.668Z"
"pathological","adj.","极端的","","2026-01-04T11:01:19.668Z"
"pathos","n.","怜悯, 同情","","2026-01-04T11:01:19.668Z"
"patrimony","n.","继承, 世袭","","2026-01-04T11:01:19.668Z"
"patron","n.","赞助人","","2026-01-04T11:01:19.668Z"
"patronize","v.","赞助","","2026-01-04T11:01:19.668Z"
"paucity","n.","少量","","2026-01-04T11:01:19.668Z"
"peaceable","adj.","和平的，温顺的","","2026-01-04T11:01:19.668Z"
"peak","n.","顶点, 顶峰","","2026-01-04T11:01:19.668Z"
"peccadillo","n.","小过失","","2026-01-04T11:01:19.668Z"
"peculiar","adj.","不寻常的","","2026-01-04T11:01:19.668Z"
"pecuniary","adj.","金钱的","","2026-01-04T11:01:19.668Z"
"pedagogical","adj.","教育学的","","2026-01-04T11:01:19.668Z"
"pedant","n.","卖弄学问的人","","2026-01-04T11:01:19.668Z"
"pedantic","adj.","卖弄知识的，迂腐的","","2026-01-04T11:01:19.668Z"
"pedestrian","adj.","无聊的, 普通的","","2026-01-04T11:01:19.668Z"
"pedigree","n.","血统, 门第","","2026-01-04T11:01:19.668Z"
"peerless","adj.","无与伦比的","","2026-01-04T11:01:19.668Z"
"pejorative","adj.","轻蔑的（话语）","","2026-01-04T11:01:19.668Z"
"penalty","n.","惩罚","","2026-01-04T11:01:19.668Z"
"penance","n.","忏悔","","2026-01-04T11:01:19.668Z"
"penchant","n.","倾向","","2026-01-04T11:01:19.668Z"
"pendulum","n.","（局势）摇摆不定","","2026-01-04T11:01:19.668Z"
"penitential","adj.","后悔的, 忏悔的","","2026-01-04T11:01:19.668Z"
"pensive","adj.","（悲伤的）思考的","","2026-01-04T11:01:19.668Z"
"people","v.","充满","","2026-01-04T11:01:19.668Z"
"perceptive","adj.","有洞察力的, 敏锐的","","2026-01-04T11:01:19.668Z"
"peregrination","n.","长途旅行,游历","","2026-01-04T11:01:19.668Z"
"peremptory","adj.","不容反抗的, 断然的","","2026-01-04T11:01:19.668Z"
"perennial","adj.","多年生的（植物）","","2026-01-04T11:01:19.668Z"
"perfidious","adj.","不可信赖的","","2026-01-04T11:01:19.668Z"
"perforce","adv.","必然地","","2026-01-04T11:01:19.668Z"
"perfunctory","adj.","敷衍的，草率的","","2026-01-04T11:01:19.668Z"
"perilous","adj.","危险的","","2026-01-04T11:01:19.668Z"
"periodical","adj.","周期的","","2026-01-04T11:01:19.668Z"
"peripatetic","adj.","巡游的","","2026-01-04T11:01:19.668Z"
"peripheral","adj.","不重要的","","2026-01-04T11:01:19.668Z"
"perishable","adj.","易消亡的, 短暂的","","2026-01-04T11:01:19.668Z"
"permanent","adj.","长期稳定的","","2026-01-04T11:01:19.668Z"
"pernicious","adj.","有害的, 致命的","","2026-01-04T11:01:19.668Z"
"perpetuate","v.","持续, 使...继续","","2026-01-04T11:01:19.668Z"
"persevere","v.","坚持","","2026-01-04T11:01:19.668Z"
"personable","adj.","品貌兼优的","","2026-01-04T11:01:19.668Z"
"perspicacious","adj.","有洞察力的","","2026-01-04T11:01:19.668Z"
"perspicuous","adj.","清晰的, 易懂的","","2026-01-04T11:01:19.668Z"
"pertain","v.","与...相关","","2026-01-04T11:01:19.668Z"
"pertinacious","adj.","坚持的，固执的","","2026-01-04T11:01:19.668Z"
"pertinent","adj.","相关的","","2026-01-04T11:01:19.668Z"
"perturb","v.","使...不安","","2026-01-04T11:01:19.668Z"
"peruse","v.","仔细读","","2026-01-04T11:01:19.668Z"
"pervasive","adj.","普遍的","","2026-01-04T11:01:19.668Z"
"pessimistic","adj.","悲观的","","2026-01-04T11:01:19.668Z"
"petty","adj.","不重要的, 次要的","","2026-01-04T11:01:19.668Z"
"petulant","adj.","（说话, 行为）粗鲁无礼的","","2026-01-04T11:01:19.668Z"
"phenomenal","adj.","出众的","","2026-01-04T11:01:19.668Z"
"philistine","n.","庸俗的人","","2026-01-04T11:01:19.668Z"
"phlegmatic","adj.","性格冷淡的","","2026-01-04T11:01:19.668Z"
"physical","adj.","实体的","","2026-01-04T11:01:19.668Z"
"piecemeal","adv.","一次少量地，一件一件地","","2026-01-04T11:01:19.668Z"
"piety","n.","虔诚","","2026-01-04T11:01:19.668Z"
"pilfer","v.","盗用","","2026-01-04T11:01:19.668Z"
"pillage","v.","掠夺","","2026-01-04T11:01:19.668Z"
"pillory","v.","批评","","2026-01-04T11:01:19.668Z"
"pine","v.","渴望","","2026-01-04T11:01:19.668Z"
"pinnacle","n.","顶点","","2026-01-04T11:01:19.668Z"
"pious","adj.","信仰虔诚的","","2026-01-04T11:01:19.668Z"
"pique","v.","激怒, 惹怒","","2026-01-04T11:01:19.668Z"
"pitfall","n.","陷阱","","2026-01-04T11:01:19.668Z"
"pithy","adj.","简洁有力的","","2026-01-04T11:01:19.668Z"
"pivotal","adj.","非常重要的","","2026-01-04T11:01:19.668Z"
"placate","v.","安抚","","2026-01-04T11:01:19.668Z"
"placid","adj.","平静的","","2026-01-04T11:01:19.668Z"
"plagiarize","v.","抄袭","","2026-01-04T11:01:19.668Z"
"plague","v.","困扰","","2026-01-04T11:01:19.668Z"
"plaintive","adj.","痛苦的","","2026-01-04T11:01:19.668Z"
"plangent","adj.","悲哀的","","2026-01-04T11:01:19.668Z"
"plastic","adj.","能适应的，灵活的","","2026-01-04T11:01:19.668Z"
"platitude","n.","陈词滥调","","2026-01-04T11:01:19.668Z"
"platitudinous","adj.","平凡的，陈腐的","","2026-01-04T11:01:19.668Z"
"plaudit","n.","鼓掌，喝彩，赞扬","","2026-01-04T11:01:19.668Z"
"plausible","adj.","看起来合理的","","2026-01-04T11:01:19.668Z"
"playwright","n.","剧作家","","2026-01-04T11:01:19.668Z"
"plead","v.","辩护","","2026-01-04T11:01:19.668Z"
"plebeian","n.","平民，粗俗的人","","2026-01-04T11:01:19.668Z"
"pledge","v.","保证, 许诺","","2026-01-04T11:01:19.668Z"
"plentiful","adj.","慷慨的","","2026-01-04T11:01:19.668Z"
"plethora","n.","大量","","2026-01-04T11:01:19.668Z"
"pliable","adj.","易受影响的","","2026-01-04T11:01:19.668Z"
"plod","v.","（勤奋而单调地）工作","","2026-01-04T11:01:19.668Z"
"ploy","n.","策略","","2026-01-04T11:01:19.668Z"
"plunder","v.","掠夺","","2026-01-04T11:01:19.668Z"
"poise","v.","使平衡","","2026-01-04T11:01:19.668Z"
"polarize","v.","使...两极化","","2026-01-04T11:01:19.668Z"
"polemical","adj.","（爱) 争辩的","","2026-01-04T11:01:19.668Z"
"polyglot","adj.","多语的","","2026-01-04T11:01:19.668Z"
"polymath","n.","博学的人","","2026-01-04T11:01:19.668Z"
"pompous","adj.","过于华丽的","","2026-01-04T11:01:19.668Z"
"ponder","v.","沉思, 仔细思考","","2026-01-04T11:01:19.668Z"
"ponderous","adj.","笨重的","","2026-01-04T11:01:19.668Z"
"porous","adj.","可渗透的","","2026-01-04T11:01:19.668Z"
"portend","v.","预示, 预兆","","2026-01-04T11:01:19.668Z"
"portentous","adj.","不吉利的","","2026-01-04T11:01:19.669Z"
"posit","v.","假定, 假设","","2026-01-04T11:01:19.669Z"
"postulate","v.","假设, 假定","","2026-01-04T11:01:19.669Z"
"posture","n.","态度, 立场","","2026-01-04T11:01:19.669Z"
"potent","adj.","有权势的，有权力的","","2026-01-04T11:01:19.669Z"
"pragmatic","adj.","实际的","","2026-01-04T11:01:19.669Z"
"preachy","adj.","说教的, 好为人师的","","2026-01-04T11:01:19.669Z"
"precarious","adj.","处境危险的","","2026-01-04T11:01:19.669Z"
"precede","v.","领先, 在…之前","","2026-01-04T11:01:19.669Z"
"precedent","n.","先例","","2026-01-04T11:01:19.669Z"
"precipitate","v.","加速","","2026-01-04T11:01:19.669Z"
"preclude","v.","阻止","","2026-01-04T11:01:19.669Z"
"precocious","adj.","早熟的","","2026-01-04T11:01:19.669Z"
"precursor","n.","先驱","","2026-01-04T11:01:19.669Z"
"predate","v.","先于","","2026-01-04T11:01:19.669Z"
"predetermine","v.","预先决定","","2026-01-04T11:01:19.669Z"
"predicament","n.","困境","","2026-01-04T11:01:19.669Z"
"predicate","v.","基于, 取决于","","2026-01-04T11:01:19.669Z"
"predilection","n.","倾向, 偏好","","2026-01-04T11:01:19.669Z"
"predispose","v.","使....易受感染","","2026-01-04T11:01:19.669Z"
"predominant","adj.","最显著的, 主导的","","2026-01-04T11:01:19.669Z"
"preeminent","adj.","杰出的, 独一无二的","","2026-01-04T11:01:19.669Z"
"preempt","v.","阻止, 先发制人","","2026-01-04T11:01:19.669Z"
"prefigure","v.","预示","","2026-01-04T11:01:19.669Z"
"premature","adj.","过早的","","2026-01-04T11:01:19.669Z"
"premeditate","v.","预谋, 提前谋划","","2026-01-04T11:01:19.669Z"
"premise","n.","前提","","2026-01-04T11:01:19.669Z"
"premonitory","adj.","警告的","","2026-01-04T11:01:19.669Z"
"preoccupied","adj.","专注的","","2026-01-04T11:01:19.669Z"
"preponderance","n.","(数量上的）优势","","2026-01-04T11:01:19.669Z"
"prepossessing","adj.","有吸引力的","","2026-01-04T11:01:19.669Z"
"prerogative","n.","特权","","2026-01-04T11:01:19.669Z"
"presage","v.","预测, 预言","","2026-01-04T11:01:19.669Z"
"prescience","n.","先知","","2026-01-04T11:01:19.669Z"
"prescribe","v.","规定","","2026-01-04T11:01:19.669Z"
"preservationist","n.","保护主义者","","2026-01-04T11:01:19.669Z"
"preside","v.","主持, 负责","","2026-01-04T11:01:19.669Z"
"pressing","adj.","紧急的","","2026-01-04T11:01:19.669Z"
"prestige","n.","声望, 声誉","","2026-01-04T11:01:19.669Z"
"presuppose","v.","假定","","2026-01-04T11:01:19.669Z"
"pretentious","adj.","炫耀的","","2026-01-04T11:01:19.669Z"
"preternatural","adj.","异乎寻常的","","2026-01-04T11:01:19.669Z"
"pretext","n.","借口","","2026-01-04T11:01:19.669Z"
"prevail","v.","流行","","2026-01-04T11:01:19.669Z"
"prevalent","adj.","流行的, 普遍的","","2026-01-04T11:01:19.669Z"
"prevaricate","v.","搪塞, 闪烁其词","","2026-01-04T11:01:19.669Z"
"primacy","n.","首要, 首位","","2026-01-04T11:01:19.669Z"
"prime","v.","使...准备好","","2026-01-04T11:01:19.669Z"
"primitive","adj.","原始的","","2026-01-04T11:01:19.669Z"
"prioritize","v.","使…优先","","2026-01-04T11:01:19.669Z"
"pristine","adj.","原始的","","2026-01-04T11:01:19.669Z"
"privation","n.","贫穷，匮乏","","2026-01-04T11:01:19.669Z"
"probe","v.","仔细调查","","2026-01-04T11:01:19.669Z"
"proclaim","v.","宣布","","2026-01-04T11:01:19.669Z"
"proclivity","n.","倾向, 偏好","","2026-01-04T11:01:19.669Z"
"procure","v.","获得","","2026-01-04T11:01:19.669Z"
"prodigal","adj.","奢侈浪费的","","2026-01-04T11:01:19.669Z"
"prodigious","adj.","惊人的","","2026-01-04T11:01:19.669Z"
"prodigy","n.","神童","","2026-01-04T11:01:19.669Z"
"profess","v.","宣称","","2026-01-04T11:01:19.669Z"
"proffer","v.","提供","","2026-01-04T11:01:19.669Z"
"profit-monger","n.","贪婪的人","","2026-01-04T11:01:19.669Z"
"profligate","adj.","奢侈的, 花钱大手大脚的","","2026-01-04T11:01:19.669Z"
"profound","adj.","深刻的","","2026-01-04T11:01:19.669Z"
"profusion","n.","大量","","2026-01-04T11:01:19.669Z"
"progenitor","n.","先驱","","2026-01-04T11:01:19.669Z"
"progeny","n.","子孙, 后裔","","2026-01-04T11:01:19.669Z"
"prognosis","n.","诊断","","2026-01-04T11:01:19.669Z"
"prohibitive","adj.","昂贵的","","2026-01-04T11:01:19.669Z"
"project","v.","投掷","","2026-01-04T11:01:19.669Z"
"proliferate","v.","快速增长","","2026-01-04T11:01:19.669Z"
"prolific","adj.","多产的","","2026-01-04T11:01:19.669Z"
"prolix","adj.","冗长的","","2026-01-04T11:01:19.669Z"
"prominent","adj.","著名的","","2026-01-04T11:01:19.669Z"
"promise","n.","前景光明","","2026-01-04T11:01:19.669Z"
"prompt","v.","促进, 激起","","2026-01-04T11:01:19.669Z"
"promulgate","v.","宣布，宣传","","2026-01-04T11:01:19.669Z"
"prone","adj.","有倾向的","","2026-01-04T11:01:19.669Z"
"pronounced","adj.","显著的, 明显的","","2026-01-04T11:01:19.669Z"
"proofread","v.","校对","","2026-01-04T11:01:19.669Z"
"propaganda","n.","政治宣传","","2026-01-04T11:01:19.669Z"
"propagate","v.","宣扬, 宣传","","2026-01-04T11:01:19.669Z"
"prophet","n.","先知, 预言者","","2026-01-04T11:01:19.669Z"
"prophetic","adj.","预言的","","2026-01-04T11:01:19.669Z"
"prophylactic","adj.","预防性的","","2026-01-04T11:01:19.669Z"
"propitiate","v.","安抚","","2026-01-04T11:01:19.669Z"
"propitious","adj.","吉祥的, 吉利的","","2026-01-04T11:01:19.669Z"
"proponent","n.","支持者","","2026-01-04T11:01:19.669Z"
"propound","v.","提出…供考虑","","2026-01-04T11:01:19.669Z"
"proprietary","adj.","私有的","","2026-01-04T11:01:19.669Z"
"prosaic","adj.","普通寻常的","","2026-01-04T11:01:19.669Z"
"proscribe","v.","禁止","","2026-01-04T11:01:19.669Z"
"prose","adj.","平凡的, 乏味的(与prosaic相同）","","2026-01-04T11:01:19.669Z"
"prosecute","v.","从事","","2026-01-04T11:01:19.669Z"
"proselytize","v.","劝诱, 使变节","","2026-01-04T11:01:19.669Z"
"prospect","n.","前景","","2026-01-04T11:01:19.669Z"
"protagonist","n.","重要人物","","2026-01-04T11:01:19.669Z"
"protean","adj.","多样的","","2026-01-04T11:01:19.669Z"
"prototype","n.","典型","","2026-01-04T11:01:19.669Z"
"protract","v.","延长","","2026-01-04T11:01:19.669Z"
"provenance","n.","出处, 起源","","2026-01-04T11:01:19.669Z"
"proverbial","adj.","家喻户晓的","","2026-01-04T11:01:19.669Z"
"provident","adj.","节俭的","","2026-01-04T11:01:19.669Z"
"providential","adj.","幸运的, 凑巧的","","2026-01-04T11:01:19.669Z"
"provincial","adj.","眼光狭隘的","","2026-01-04T11:01:19.669Z"
"provision","n.","预备, 预先采取的措施","","2026-01-04T11:01:19.669Z"
"provisional","adj.","临时的","","2026-01-04T11:01:19.669Z"
"provocative","adj.","引起争论的，启发的","","2026-01-04T11:01:19.669Z"
"provoke","v.","激起","","2026-01-04T11:01:19.669Z"
"prowess","n.","（超凡的）技巧, 能力","","2026-01-04T11:01:19.669Z"
"proximity","n.","距离近","","2026-01-04T11:01:19.669Z"
"prudent","adj.","谨慎的","","2026-01-04T11:01:19.669Z"
"prying","adj.","窥视的","","2026-01-04T11:01:19.669Z"
"pseudonym","n.","假名","","2026-01-04T11:01:19.669Z"
"puerile","adj.","稚嫩的, 幼稚的","","2026-01-04T11:01:19.669Z"
"pugnacious","adj.","好争斗的","","2026-01-04T11:01:19.669Z"
"punctilious","adj.","(对行为)谨慎小心的","","2026-01-04T11:01:19.669Z"
"puncture","v.","刺穿","","2026-01-04T11:01:19.669Z"
"purport","n.","中心思想","","2026-01-04T11:01:19.669Z"
"purposeful","adj.","有目的的, 故意的","","2026-01-04T11:01:19.669Z"
"pursuit","n.","事业","","2026-01-04T11:01:19.669Z"
"purveyor","n.","供应商","","2026-01-04T11:01:19.669Z"
"purview","n.","视野","","2026-01-04T11:01:19.669Z"
"pushover","n.","易被打败的人","","2026-01-04T11:01:19.669Z"
"putative","adj.","公认的, 假定的","","2026-01-04T11:01:19.669Z"
"quaff","v.","大口喝, 痛饮","","2026-01-04T11:01:19.669Z"
"qualify","v.","限制","","2026-01-04T11:01:19.669Z"
"qualm","n.","不安","","2026-01-04T11:01:19.669Z"
"quandary","n.","困境","","2026-01-04T11:01:19.670Z"
"quash","v.","废止, 使无效","","2026-01-04T11:01:19.670Z"
"quell","v.","压制, 镇压","","2026-01-04T11:01:19.670Z"
"querulous","adj.","抱怨的","","2026-01-04T11:01:19.670Z"
"query","v.","怀疑，提出疑问","","2026-01-04T11:01:19.670Z"
"quibbler","n.","吹毛求疵的人","","2026-01-04T11:01:19.670Z"
"quiescent","adj.","静止的, 不活跃的","","2026-01-04T11:01:19.670Z"
"quintessential","adj.","精华的, 典型的","","2026-01-04T11:01:19.670Z"
"quip","n.","机智幽默的评论","","2026-01-04T11:01:19.670Z"
"quirky","adj.","奇怪的, 古怪的","","2026-01-04T11:01:19.670Z"
"quiver","v.","战栗","","2026-01-04T11:01:19.670Z"
"quixote","n.","爱空想的人","","2026-01-04T11:01:19.670Z"
"quixotic","adj.","不切实际的","","2026-01-04T11:01:19.670Z"
"quizzical","adj.","好奇而疑惑的","","2026-01-04T11:01:19.670Z"
"quotidian","adj.","普通的","","2026-01-04T11:01:19.670Z"
"radical","adj.","极端的，激进的","","2026-01-04T11:01:19.670Z"
"rail","v.","抨击, 批评","","2026-01-04T11:01:19.670Z"
"raillery","n.","打趣","","2026-01-04T11:01:19.670Z"
"rambling","adj.","跑题的, 冗长的","","2026-01-04T11:01:19.670Z"
"ramification","n.","结果, 后果","","2026-01-04T11:01:19.670Z"
"ramify","v.","使分叉","","2026-01-04T11:01:19.670Z"
"rampant","adj.","广泛的","","2026-01-04T11:01:19.670Z"
"ramshackle","adj.","摇摇欲坠的","","2026-01-04T11:01:19.670Z"
"rancor","n.","憎恨","","2026-01-04T11:01:19.670Z"
"rankle","v.","使...生气, 愤怒","","2026-01-04T11:01:19.670Z"
"rant","v.","辱骂","","2026-01-04T11:01:19.670Z"
"rapacious","adj.","贪婪的","","2026-01-04T11:01:19.670Z"
"rapprochement","n.","友好, 和谐","","2026-01-04T11:01:19.670Z"
"rationale","n.","理由","","2026-01-04T11:01:19.670Z"
"rattle","v.","扰乱","","2026-01-04T11:01:19.670Z"
"realm","n.","领域","","2026-01-04T11:01:19.670Z"
"rebellious","adj.","反抗的, 难控制的","","2026-01-04T11:01:19.670Z"
"rebound","v.","从挫败中恢复","","2026-01-04T11:01:19.670Z"
"rebuff","n.","（粗鲁的）回复","","2026-01-04T11:01:19.670Z"
"rebuke","v.","指责, 非难","","2026-01-04T11:01:19.670Z"
"rebut","v.","驳斥","","2026-01-04T11:01:19.670Z"
"recalcitrant","adj.","顽固的","","2026-01-04T11:01:19.670Z"
"recant","v.","（公开正式的）否认","","2026-01-04T11:01:19.670Z"
"recapitulate","v.","总结","","2026-01-04T11:01:19.670Z"
"recipe","n.","秘诀, 方法","","2026-01-04T11:01:19.670Z"
"reckless","adj.","粗心的, 鲁莽的","","2026-01-04T11:01:19.670Z"
"recoil","v.","畏缩","","2026-01-04T11:01:19.670Z"
"recollect","v.","记忆","","2026-01-04T11:01:19.670Z"
"reconcile","v.","调和","","2026-01-04T11:01:19.670Z"
"recondite","adj.","难懂的","","2026-01-04T11:01:19.670Z"
"recrudesce","v.","复发","","2026-01-04T11:01:19.670Z"
"recrudescent","adj.","复发的","","2026-01-04T11:01:19.670Z"
"recruit","v.","招募","","2026-01-04T11:01:19.670Z"
"rectitude","n.","正直","","2026-01-04T11:01:19.670Z"
"recuse","v.","取消资格","","2026-01-04T11:01:19.670Z"
"redeem","v.","赎罪","","2026-01-04T11:01:19.670Z"
"redolent","adj.","芬芳的","","2026-01-04T11:01:19.670Z"
"redoubtable","adj.","令人肃然起敬的","","2026-01-04T11:01:19.670Z"
"redundant","adj.","重复的, 冗余的, 赘述的","","2026-01-04T11:01:19.670Z"
"refine","v.","提纯","","2026-01-04T11:01:19.670Z"
"reflective","adj.","反思的, 沉思的","","2026-01-04T11:01:19.670Z"
"refractory","adj.","不服管的，难处理的","","2026-01-04T11:01:19.670Z"
"refuge","n.","避难所","","2026-01-04T11:01:19.670Z"
"refute","v.","驳倒, 否认","","2026-01-04T11:01:19.670Z"
"regimen","n.","统治, 政府统治","","2026-01-04T11:01:19.670Z"
"regressive","adj.","退化的","","2026-01-04T11:01:19.670Z"
"rehabilitate","v.","恢复","","2026-01-04T11:01:19.670Z"
"rehash","v.","（没有实质改变地)重提","","2026-01-04T11:01:19.670Z"
"rein","n.","（马的）缰绳","","2026-01-04T11:01:19.670Z"
"reiterate","v.","重复强调","","2026-01-04T11:01:19.670Z"
"rejuvenate","adj.","使...重新有活力","","2026-01-04T11:01:19.670Z"
"relegate","v.","降低","","2026-01-04T11:01:19.670Z"
"reliable","adj.","（结论、模型等）可靠的","","2026-01-04T11:01:19.670Z"
"relinquish","v.","放弃","","2026-01-04T11:01:19.670Z"
"relish","v.","喜爱","","2026-01-04T11:01:19.670Z"
"reluctant","adj.","不情愿的","","2026-01-04T11:01:19.670Z"
"remedy","v.","补救, 完善","","2026-01-04T11:01:19.670Z"
"reminiscent","adj.","引起回忆的","","2026-01-04T11:01:19.670Z"
"remiss","adj.","粗心的，疏忽大意的","","2026-01-04T11:01:19.670Z"
"remonstrate","v.","反对, 抗议","","2026-01-04T11:01:19.670Z"
"remuneration","n.","酬金","","2026-01-04T11:01:19.670Z"
"renaissance","n.","复苏","","2026-01-04T11:01:19.670Z"
"render","v.","使...进入某种状态","","2026-01-04T11:01:19.670Z"
"renegade","n.","叛徒","","2026-01-04T11:01:19.670Z"
"renounce","v.","拒绝, 否认","","2026-01-04T11:01:19.670Z"
"renowned","adj.","出名的","","2026-01-04T11:01:19.670Z"
"reparation","n.","修理","","2026-01-04T11:01:19.670Z"
"repertoire","n.","全部节目","","2026-01-04T11:01:19.670Z"
"replenish","v.","补充, 修复","","2026-01-04T11:01:19.670Z"
"replete","adj.","充满的","","2026-01-04T11:01:19.670Z"
"reprehensible","adj.","应受指责的","","2026-01-04T11:01:19.670Z"
"reprisal","n.","报复","","2026-01-04T11:01:19.670Z"
"reproach","v.","斥责, 批评","","2026-01-04T11:01:19.670Z"
"repudiate","v.","否认, 拒绝","","2026-01-04T11:01:19.670Z"
"repugnant","adj.","令人厌恶的","","2026-01-04T11:01:19.670Z"
"requisite","adj.","必要的","","2026-01-04T11:01:19.670Z"
"rescind","v.","废除（法律）","","2026-01-04T11:01:19.670Z"
"resemble","v.","与...相似","","2026-01-04T11:01:19.670Z"
"resent","v.","憎恨, 生气","","2026-01-04T11:01:19.670Z"
"reserved","adj.","沉默寡言的","","2026-01-04T11:01:19.670Z"
"residual","adj.","剩余的, 残留的","","2026-01-04T11:01:19.670Z"
"resign","v.","接受","","2026-01-04T11:01:19.670Z"
"resilient","adj.","能（从困境中）恢复的","","2026-01-04T11:01:19.670Z"
"resolve","v.","决定, 决心要做","","2026-01-04T11:01:19.670Z"
"resonate","v.","回响","","2026-01-04T11:01:19.670Z"
"resourceful","adj.","足智多谋的","","2026-01-04T11:01:19.670Z"
"respite","n.","暂歇, 休息","","2026-01-04T11:01:19.670Z"
"restive","adj.","不服管理的","","2026-01-04T11:01:19.670Z"
"restless","adj.","不安的","","2026-01-04T11:01:19.670Z"
"resume","v.","恢复","","2026-01-04T11:01:19.670Z"
"resurgence","n.","复苏","","2026-01-04T11:01:19.670Z"
"retain","v.","保持","","2026-01-04T11:01:19.670Z"
"retention","n.","保留","","2026-01-04T11:01:19.670Z"
